# timestamp_grid, lon_SD_grid, lat_SD_grid, taux_c_SD_grid, tauy_c_SD_grid, taux10m_c_SD_grid, tauy10m_c_SD_grid, ucur_SD_grid[:,iz], vcur_SD_grid[:,iz], ucur_SD_grid_bp[:,iz], vcur_SD_grid_bp[:,iz], tau_dot_sfcvel_SD, energy_input_SD, tau10m_dot_sfcvel_SD, energy_input_adj10m_SD
1.694286600000000000e+09 -5.327267520000000189e+01 1.925837440000000100e+01 -1.657876306857920985e-03 1.409334178165944362e-01 -1.061602318902080556e-03 1.877265083858670192e-01 5.689999999999999147e+01 -4.260000000000001563e+01 2.113427374168661999e+01 -5.439708987634849535e+01 -7.701405807249253610e-02 1.129747930215505403e+04 -1.023421194285158292e-01 1.589003163828717516e+04
1.694287200000000000e+09 -5.327411839999999899e+01 1.925524000000000058e+01 -2.074164070224559023e-02 1.016590580771175173e-01 -2.508770134170624014e-02 1.264544013122380350e-01 5.310000000000001563e+01 -4.529999999999998295e+01 1.955220936694652423e+01 -5.518574950365266574e+01 -6.015676215445371622e-02 1.125632805608696981e+04 -7.469000903620001686e-02 1.583692199974775940e+04
1.694287800000000000e+09 -5.327641280000000279e+01 1.925191200000000080e+01 4.762861037414428504e-03 1.171967827610592983e-01 6.933650406082693049e-03 1.487234224434569041e-01 4.839999999999999858e+01 -5.020000000000002416e+01 1.794941233538692060e+01 -5.593433731151918664e+01 -6.469833822125227452e-02 1.121887152597425666e+04 -8.194291126947680914e-02 1.578993212365605723e+04
1.694288400000000000e+09 -5.327817280000000011e+01 1.924854399999999899e+01 1.124947985732617414e-04 1.142072193959865478e-01 9.720202729413837759e-04 1.435826725924899960e-01 4.809999999999998721e+01 -5.369999999999998863e+01 1.632708127427461520e+01 -5.664210700937145049e+01 -6.467100830550995272e-02 1.118006072201622919e+04 -8.116954851678807870e-02 1.574099838572017688e+04
1.694289000000000000e+09 -5.328058560000000199e+01 1.924495040000000046e+01 -3.263791689203572599e-02 8.529450130243992900e-02 -4.006724043626961468e-02 1.056765150882471999e-01 4.499999999999999289e+01 -5.409999999999999432e+01 1.468643548453771963e+01 -5.730834308294355139e+01 -5.367421204513390248e-02 1.114455715591103581e+04 -6.644590924197867066e-02 1.569671374839254713e+04
1.694289600000000000e+09 -5.328329599999999999e+01 1.924110239999999905e+01 -4.188709670023927495e-02 6.377055063485209674e-02 -5.167102850511218898e-02 7.876632151912280055e-02 4.099999999999999289e+01 -5.520000000000000284e+01 1.302871397746022808e+01 -5.793236155104603569e+01 -4.240113597941175955e-02 1.111573455150367226e+04 -5.236326067606061202e-02 1.566107099741713682e+04
1.694290200000000000e+09 -5.328573440000000261e+01 1.923704959999999886e+01 -3.769691743673572043e-02 4.934701612623058203e-02 -4.653855655050563589e-02 6.077603146516134813e-02 3.500000000000000711e+01 -5.739999999999998437e+01 1.135517448491699000e+01 -5.851351067903623004e+01 -3.315522230118409658e-02 1.109306764401949295e+04 -4.084672396073327910e-02 1.563310800202609971e+04
1.694290800000000000e+09 -5.328925759999999912e+01 1.923276320000000084e+01 -1.028627255495605242e-01 1.080556271338883600e-01 -1.364593176938323493e-01 1.428179702906262616e-01 3.409999999999999432e+01 -6.110000000000002274e+01 9.667092433840585031e+00 -5.905117166376188464e+01 -7.375194863003065038e-02 1.106099549274012679e+04 -9.752733317906911448e-02 1.559159578488415536e+04
1.694291400000000000e+09 -5.329452160000000305e+01 1.922834560000000081e+01 -8.190274714502419895e-02 9.534339969443979268e-02 -1.059168648538395124e-01 1.227384337527649000e-01 2.660000000000000142e+01 -6.110000000000002274e+01 7.965759897117993482e+00 -5.954475930251442151e+01 -6.329617404560473892e-02 1.101988105593743603e+04 -8.152138809457179502e-02 1.553788116850206461e+04
1.694292000000000000e+09 -5.329992959999999869e+01 1.922397760000000133e+01 -7.509838162427953656e-02 7.710051976743773072e-02 -9.348453737083926851e-02 9.545042944000689533e-02 2.589999999999999147e+01 -5.840000000000000568e+01 6.252484529055616136e+00 -5.999372263234149472e+01 -5.095098666999944154e-02 1.098560690772275484e+04 -6.310937212578751621e-02 1.549449194043595708e+04
1.694292600000000000e+09 -5.330550079999999724e+01 1.921962080000000128e+01 -9.688443121449247242e-02 9.191045371910558370e-02 -1.279605556903095631e-01 1.204897675589250705e-01 1.879999999999999361e+01 -6.400000000000001421e+01 4.528588483651560637e+00 -6.039754552372857432e+01 -5.989915532049310681e-02 1.095235186512560722e+04 -7.856766920144442334e-02 1.545198882803778724e+04
1.694293200000000000e+09 -5.331117760000000061e+01 1.921512799999999999e+01 -7.392535894186998136e-02 7.965600692185989540e-02 -9.223902230498784438e-02 9.862708796249915200e-02 1.530000000000000249e+01 -6.229999999999997584e+01 2.795407314363051121e+00 -6.075574724311535846e+01 -5.046211712043384423e-02 1.091924348339332937e+04 -6.250008065195163109e-02 1.540966850308176799e+04
1.694293800000000000e+09 -5.331665600000000182e+01 1.921065600000000018e+01 -7.922282119098694730e-02 8.407525041658532594e-02 -1.002352186627751690e-01 1.055813001793969863e-01 1.619999999999999218e+01 -6.280000000000001137e+01 1.054288860113410831e+00 -6.106788299648270879e+01 -5.217821293188431436e-02 1.088845138437763489e+04 -6.553303360399130584e-02 1.537125856880498577e+04
1.694294400000000000e+09 -5.332239679999999993e+01 1.920629920000000013e+01 -9.208731402667545696e-02 8.927912781067212644e-02 -1.203420303449528606e-01 1.157785142407457696e-01 1.419999999999999041e+01 -6.099999999999998579e+01 -6.934078637019603919e-01 -6.133354443715440851e+01 -5.411951285192958400e-02 1.085656206664249112e+04 -7.017660537877444538e-02 1.533054567711015625e+04
1.694295000000000000e+09 -5.332841280000000239e+01 1.920212160000000168e+01 -8.800134617520319336e-02 8.423188848367330062e-02 -1.132788387544979430e-01 1.075124033200827167e-01 1.269999999999999929e+01 -6.250000000000000000e+01 -2.446313762022329641e+00 -6.155236012994276962e+01 -4.969392630147347750e-02 1.082541803489646918e+04 -6.340526585402349313e-02 1.529047111574031624e+04
1.694295600000000000e+09 -5.333422079999999710e+01 1.919767840000000092e+01 -8.471185069642675480e-02 9.218450120587519392e-02 -1.099269839883101896e-01 1.186370380631884824e-01 1.029999999999999716e+01 -6.440000000000000568e+01 -4.203050763686420943e+00 -6.172399598721020197e+01 -5.333947573751507409e-02 1.079450801428477098e+04 -6.860723367344938317e-02 1.525086736588207532e+04
1.694296200000000000e+09 -5.334029759999999953e+01 1.919305440000000118e+01 -9.125691244316593009e-02 8.687195937799294110e-02 -1.186913358913646438e-01 1.118684801729066952e-01 9.099999999999997868e+00 -6.869999999999998863e+01 -5.962232943271953189e+00 -6.184815569308258176e+01 -4.828775499303324809e-02 1.076401984506560802e+04 -6.211193785950004653e-02 1.521165161442219141e+04
1.694296800000000000e+09 -5.334612800000000021e+01 1.918826079999999834e+01 -6.977124583901654631e-02 6.825749406609320225e-02 -8.728802939378862980e-02 8.435373906636012276e-02 2.800000000000002487e+00 -6.869999999999998863e+01 -7.722467660304559445e+00 -6.192458111725883185e+01 -3.688010538545637845e-02 1.073846948695206083e+04 -4.549490973233656643e-02 1.517936956014463976e+04
1.694297400000000000e+09 -5.335234239999999772e+01 1.918358239999999881e+01 -6.654312548605620381e-02 6.917872370575535446e-02 -8.333095586510169683e-02 8.555104995021943493e-02 -1.299999999999990052e+00 -6.770000000000000284e+01 -9.482356722975811891e+00 -6.195305269903118983e+01 -3.654847462073851361e-02 1.071644091295020189e+04 -4.509974856443946245e-02 1.515219116265560660e+04
1.694298000000000000e+09 -5.335853440000000347e+01 1.917925599999999875e+01 -5.846514963737017151e-02 6.905674287329338634e-02 -7.318671395465448093e-02 8.546886073348897161e-02 -4.999999999999893419e-01 -6.370000000000000284e+01 -1.124049757418779549e+01 -6.193338977525698397e+01 -3.619740800307993944e-02 1.069461714816305721e+04 -4.470721184784259145e-02 1.512524907453192100e+04
1.694298600000000000e+09 -5.336444480000000112e+01 1.917479039999999912e+01 -6.024932125985725528e-02 6.450182669986542772e-02 -7.552585465961157707e-02 7.982052406601829186e-02 -4.699999999999993072e+00 -6.400000000000001421e+01 -1.299548447560548325e+01 -6.186545084572927777e+01 -3.207465470062030588e-02 1.067413552935194639e+04 -3.956637636350786996e-02 1.509996699806851575e+04
1.694299200000000000e+09 -5.337058880000000016e+01 1.917075039999999930e+01 -6.686410920095697819e-02 6.500049804924112884e-02 -8.386977693378812326e-02 8.055349411203738264e-02 -4.000000000000003553e+00 -5.950000000000002132e+01 -1.474590967856008561e+01 -6.174913379138223490e+01 -3.027752335534381056e-02 1.065542987593515682e+04 -3.737372329860896153e-02 1.507688496816988118e+04
1.694299800000000000e+09 -5.337649280000000118e+01 1.916651359999999826e+01 -6.476755299943935673e-02 7.531734339981599469e-02 -8.121932375624650591e-02 9.334394433686904469e-02 -5.400000000000004796e+00 -6.309999999999998010e+01 -1.649036459019669110e+01 -6.158437606191661473e+01 -3.570331037343139197e-02 1.063563562581652513e+04 -4.409192310634626327e-02 1.505244527424839544e+04
1.694300400000000000e+09 -5.338269119999999646e+01 1.916233599999999981e+01 -5.129362666586864683e-02 5.684054319677463163e-02 -6.440468460477129231e-02 7.032964610313201248e-02 -1.080000000000000959e+01 -6.240000000000001279e+01 -1.822744094188351127e+01 -6.137115484535708987e+01 -2.553418227276322422e-02 1.061726437802266810e+04 -3.142279016200376363e-02 1.502979086026789264e+04
1.694301000000000000e+09 -5.338900799999999691e+01 1.915811679999999839e+01 -5.532512516694634841e-02 6.123270526927439977e-02 -6.936708165647235969e-02 7.579927283590459641e-02 -5.299999999999993605e+00 -6.129999999999999716e+01 -1.995573196431470819e+01 -6.110948722212279449e+01 -2.637845851504991984e-02 1.060169058578632394e+04 -3.247783806128617945e-02 1.501062067180090526e+04
1.694301600000000000e+09 -5.339481279999999686e+01 1.915384799999999998e+01 -5.881095251144369263e-02 7.246006502514666658e-02 -7.370061804235128466e-02 8.972782037816454115e-02 -4.499999999999992895e+00 -6.430000000000002558e+01 -2.167383355271745060e+01 -6.079943029065197635e+01 -3.130871876542713761e-02 1.058438443260218082e+04 -3.858025432032030633e-02 1.498930324408642446e+04
1.694302200000000000e+09 -5.340092800000000040e+01 1.914959520000000026e+01 -5.613204893734925066e-02 7.286846320883706707e-02 -7.037459537488062467e-02 9.023694295840170576e-02 -6.600000000000005862e+00 -6.459999999999999432e+01 -2.338034540593061905e+01 -6.044108126208199394e+01 -3.091862013750527535e-02 1.056571623093130074e+04 -3.808636054523299036e-02 1.496630325962675670e+04
1.694302800000000000e+09 -5.340692479999999875e+01 1.914538560000000089e+01 -4.435045589219201168e-02 7.187869572251283368e-02 -5.562882760554613282e-02 8.893227763962804899e-02 -1.040000000000000924e+01 -6.670000000000003126e+01 -2.507387216812364628e+01 -6.003457753184564183e+01 -3.203169469602309971e-02 1.054683113648124163e+04 -3.944181604795821139e-02 1.494304480664880066e+04
1.694303400000000000e+09 -5.341302400000000006e+01 1.914101600000000047e+01 -5.399567934090711285e-02 6.945279274833054961e-02 -6.779302694290473275e-02 8.593314945308520858e-02 -1.280000000000001137e+01 -6.810000000000000853e+01 -2.675302460331400667e+01 -5.958009672429731296e+01 -2.693456371838167523e-02 1.052914125895692086e+04 -3.306236838501654118e-02 1.492129355131890770e+04
1.694304000000000000e+09 -5.341912640000000323e+01 1.913657759999999897e+01 -3.650535837497781433e-02 6.171049593990416554e-02 -4.580192561666303341e-02 7.623683749369272733e-02 -1.240000000000001101e+01 -6.709999999999998010e+01 -2.841642078813897143e+01 -5.907785670217942453e+01 -2.608372211552900319e-02 1.051323577320674849e+04 -3.202382169649579946e-02 1.490176769429445449e+04
1.694304600000000000e+09 -5.342491520000000094e+01 1.913229760000000113e+01 -4.418820820044776915e-02 5.686303791113325040e-02 -5.553589420835567531e-02 7.025277013548299199e-02 -1.680000000000001492e+01 -6.789999999999997726e+01 -3.006268729685512398e+01 -5.852811553384790244e+01 -1.999670167129989629e-02 1.049941164607069913e+04 -2.442204025725383879e-02 1.488483393570832959e+04
1.694305200000000000e+09 -5.343116799999999955e+01 1.912788000000000110e+01 -3.978591126959182822e-02 6.082557863270929982e-02 -5.007585361004372737e-02 7.520829334665346533e-02 -2.099999999999999645e+01 -6.700000000000000000e+01 -3.169046038120765374e+01 -5.793117141553773308e+01 -2.262863177401508441e-02 1.048662404603710638e+04 -2.769977678850782388e-02 1.486919739059460153e+04
1.694305800000000000e+09 -5.343764480000000106e+01 1.912346880000000127e+01 -3.107117477493897065e-02 5.488776434831520168e-02 -3.913320341156321935e-02 6.771874528317416153e-02 -2.349999999999998579e+01 -6.989999999999997726e+01 -3.329838716074265648e+01 -5.728736255656739473e+01 -2.109755248946348222e-02 1.047350619075806208e+04 -2.576355754874708887e-02 1.485315839029342351e+04
1.694306400000000000e+09 -5.344357120000000094e+01 1.911930399999999963e+01 -2.762394865318984483e-02 4.718730865742135072e-02 -3.485643640290712192e-02 5.817710828103612314e-02 -2.760000000000002274e+01 -6.859999999999999432e+01 -3.488512681851495500e+01 -5.659706703617206358e+01 -1.706998319345945370e-02 1.046205593005318406e+04 -2.076682492995526527e-02 1.483919927554981405e+04
1.694307000000000000e+09 -5.344976319999999959e+01 1.911507200000000140e+01 -2.747635122885406025e-02 4.719121664345490158e-02 -3.468575869784187166e-02 5.815992137615780960e-02 -2.909999999999999432e+01 -6.999999999999997158e+01 -3.644935178773924633e+01 -5.586070262989306201e+01 -1.634639327878911405e-02 1.045203101711151066e+04 -1.984580652169237736e-02 1.482701548611431826e+04
1.694307600000000000e+09 -5.345600960000000157e+01 1.911064640000000026e+01 -3.170183984861352222e-02 4.148875814898527609e-02 -4.001205796757939526e-02 5.113326387598068207e-02 -2.890000000000001279e+01 -6.890000000000000568e+01 -3.798974892065161413e+01 -5.507872659786563929e+01 -1.080803030801394393e-02 1.044388469003546925e+04 -1.296307025094760486e-02 1.481717282308252652e+04
1.694308200000000000e+09 -5.346217599999999948e+01 1.910651680000000141e+01 -3.647978698615977206e-02 4.466930819415570325e-02 -4.608809784101251805e-02 5.519621845719869385e-02 -3.029999999999999361e+01 -6.490000000000000568e+01 -3.950502063142208442e+01 -5.425163542824964225e+01 -9.822482854633348900e-03 1.043769553608667593e+04 -1.173773864685768650e-02 1.480976258041318579e+04
1.694308800000000000e+09 -5.346846719999999920e+01 1.910230079999999830e+01 -4.710384940327036474e-02 5.227438234130899614e-02 -5.950531904234243608e-02 6.469358219264030596e-02 -3.090000000000001634e+01 -6.579999999999999716e+01 -4.099388601503505924e+01 -5.337996453007881570e+01 -8.594348419038101011e-03 1.043217048670457370e+04 -1.013986856656796942e-02 1.480319929824915744e+04
1.694309400000000000e+09 -5.347490880000000146e+01 1.909818560000000076e+01 -4.730740678718312053e-02 5.004451977733200690e-02 -5.976382054191435589e-02 6.192039565108279492e-02 -3.060000000000000497e+01 -6.560000000000000853e+01 -4.245508195142937069e+01 -5.246428788528856302e+01 -6.171102606194980855e-03 1.042774085139700219e+04 -7.113315645718855385e-03 1.479802334298547248e+04
1.694310000000000000e+09 -5.348151359999999954e+01 1.909407679999999985e+01 -3.771747474839547837e-02 4.615130798157752318e-02 -4.774156727952903745e-02 5.709160509572273889e-02 -3.530000000000001847e+01 -6.409999999999999432e+01 -4.388736419957663060e+01 -5.150521767716453070e+01 -7.217126127058437479e-03 1.042372438277702713e+04 -8.452639973386334715e-03 1.479335355629973674e+04
1.694310600000000000e+09 -5.348829440000000091e+01 1.908990400000000065e+01 -3.741120529447871518e-02 4.733180660131958845e-02 -4.739751856390300722e-02 5.855789873014455305e-02 -3.820000000000000995e+01 -6.499999999999998579e+01 -4.528950849124046840e+01 -5.050340389295386956e+01 -6.960822459177888610e-03 1.041947099820115545e+04 -8.107628912275677280e-03 1.478838547563403881e+04
1.694311200000000000e+09 -5.349504319999999780e+01 1.908573439999999977e+01 -4.101166629426976351e-02 4.856497454764823613e-02 -5.199500742450136048e-02 6.014893141685691974e-02 -4.020000000000001705e+01 -6.379999999999999005e+01 -4.666031163025046880e+01 -4.945953389321429228e+01 -4.883838748960308423e-03 1.041591759983871452e+04 -5.488348624082362709e-03 1.478430668237313148e+04
1.694311800000000000e+09 -5.350175680000000256e+01 1.908169600000000088e+01 -3.573695658765464050e-02 4.142061199266289934e-02 -4.529682834454931001e-02 5.123721318536113983e-02 -3.789999999999999858e+01 -6.280000000000001137e+01 -4.799859257786640399e+01 -4.837433194782917667e+01 -2.883708147915754749e-03 1.041358733576965278e+04 -3.043819499307768434e-03 1.478174703193611458e+04
1.694312400000000000e+09 -5.350836480000000250e+01 1.907768319999999918e+01 -3.197127851183350494e-02 3.601334418812014021e-02 -4.055507198862291079e-02 4.448550054442031859e-02 -3.910000000000000142e+01 -6.370000000000000284e+01 -4.930319349986055499e+01 -4.724855873735319989e+01 -1.252924772940509218e-03 1.041234634589339475e+04 -1.023812237777515372e-03 1.478052674241498789e+04
1.694313000000000000e+09 -5.351508160000000203e+01 1.907365280000000141e+01 -3.163190525940340336e-02 3.922024158672484523e-02 -4.019965970584254977e-02 4.859856231473161370e-02 -4.199999999999999289e+01 -5.739999999999998437e+01 -5.057298078064980729e+01 -4.608301081698661505e+01 -2.076670805467251135e-03 1.041134746721987358e+04 -2.065514551475369776e-03 1.477959994437821297e+04
1.694313600000000000e+09 -5.352164799999999900e+01 1.906985919999999979e+01 -3.460078463842247709e-02 4.243312833471371559e-02 -4.399319502739758303e-02 5.257966027716669960e-02 -4.519999999999999574e+01 -6.030000000000001847e+01 -5.180684603109263264e+01 -4.487852003804225376e+01 -1.117784779285192071e-03 1.041038913054444674e+04 -8.054865614206332958e-04 1.477873864404434426e+04
1.694314200000000000e+09 -5.352804480000000353e+01 1.906576799999999849e+01 -2.483887246367230336e-02 3.074343569289931383e-02 -3.166757912954605569e-02 3.801191386457716814e-02 -4.719999999999999574e+01 -5.909999999999997300e+01 -5.300370709973854133e+01 -4.363595293464791780e+01 -2.496679219248162940e-04 1.040997889473408395e+04 1.981300438967208144e-04 1.477855643708908792e+04
1.694314800000000000e+09 -5.353498880000000071e+01 1.906196160000000006e+01 -2.797532387022037478e-02 3.273381517324826240e-02 -3.573390233508535324e-02 4.051665525222124253e-02 -5.350000000000001421e+01 -6.050000000000000000e+01 -5.416250907765680722e+01 -4.235621009466707676e+01 1.287333803930958143e-03 1.041029019449868429e+04 2.193058474078826009e-03 1.477927379364447916e+04
1.694315400000000000e+09 -5.354172160000000247e+01 1.905786399999999858e+01 -2.710723729019543990e-02 3.507354115341576595e-02 -3.465364528301562858e-02 4.353635266086186562e-02 -5.289999999999999147e+01 -5.340000000000002700e+01 -5.528222528985248374e+01 -4.104022550708471329e+01 5.912236059387541293e-04 1.041085376172164615e+04 1.289888946925648455e-03 1.478031867787078045e+04
1.694316000000000000e+09 -5.354872319999999775e+01 1.905378719999999859e+01 -3.055125243765940968e-02 3.153552667905533402e-02 -3.910946056616185912e-02 3.909612542153940301e-02 -5.880000000000001137e+01 -5.889999999999999858e+01 -5.636185826605500893e+01 -3.968896586485988109e+01 4.703129178464219434e-03 1.041244206755696723e+04 6.525970859881241593e-03 1.478266343581282308e+04
1.694316600000000000e+09 -5.355581759999999747e+01 1.904986720000000133e+01 -2.498714523606230739e-02 3.000065258673172142e-02 -3.202108445717669061e-02 3.716970737882224762e-02 -5.809999999999999432e+01 -5.749999999999997158e+01 -5.740044068324746007e+01 -3.830342983646447408e+01 2.851452565622589544e-03 1.041470844208019298e+04 4.142970803707939770e-03 1.478586411831189980e+04
1.694317200000000000e+09 -5.356255999999999773e+01 1.904598400000000069e+01 -3.533414719217510547e-02 2.965431013228185184e-02 -4.520686812457889309e-02 3.684155527956720078e-02 -5.619999999999998153e+01 -5.329999999999999005e+01 -5.839703627266270303e+01 -3.688464732280565528e+01 9.696207044147342122e-03 1.041847273996312288e+04 1.281059344334027975e-02 1.479095018758601327e+04
1.694317800000000000e+09 -5.356947519999999940e+01 1.904186719999999866e+01 -2.756874842768463132e-02 2.865291269169469718e-02 -3.528791621709389398e-02 3.550150832190504535e-02 -5.619999999999998153e+01 -5.749999999999997158e+01 -5.935074067799703812e+01 -3.543367868270855325e+01 6.209475371072373240e-03 1.042324444468769070e+04 8.364149258377390206e-03 1.479730261039652942e+04
1.694318400000000000e+09 -5.357649599999999879e+01 1.903807039999999873e+01 -2.280858158006792216e-02 2.497855996481044422e-02 -2.927567006278221709e-02 3.097302796233515274e-02 -5.769999999999999574e+01 -5.320000000000000284e+01 -6.026068226989213628e+01 -3.395161392277289991e+01 5.263982633513113879e-03 1.042668648208906598e+04 7.125875644950598400e-03 1.480194961786752719e+04
1.694319000000000000e+09 -5.358342720000000270e+01 1.903423520000000124e+01 -2.746849466318057251e-02 2.805480191319510014e-02 -3.526755693460520424e-02 3.490802861328314716e-02 -6.019999999999998863e+01 -4.879999999999999716e+01 -6.112602294292766913e+01 -3.243957185748362804e+01 7.689540723787004206e-03 1.043057253909625615e+04 1.023363991721992425e-02 1.480715747253617883e+04
1.694319600000000000e+09 -5.359019839999999846e+01 1.903060479999999899e+01 -2.374791169246403058e-02 2.076546303177836256e-02 -3.060118100271237360e-02 2.587995928029426795e-02 -6.149999999999997868e+01 -4.310000000000000853e+01 -6.194595890649573278e+01 -3.089869921855754598e+01 8.294613654634706845e-03 1.043536778540978230e+04 1.095962423293928879e-02 1.481351545178122615e+04
1.694320200000000000e+09 -5.359720000000000084e+01 1.902676639999999963e+01 -3.309250476738844621e-02 2.944929323336403434e-02 -4.247510454089001991e-02 3.678361009144342358e-02 -5.989999999999997726e+01 -4.129999999999998295e+01 -6.271972145589403169e+01 -2.933016970822649583e+01 1.211799912966555169e-02 1.044149156924507224e+04 1.585157199151333157e-02 1.482155881064856112e+04
1.694320800000000000e+09 -5.360389760000000337e+01 1.902254879999999915e+01 -3.744740301498903495e-02 3.299370702534228095e-02 -4.809883231980527363e-02 4.134491053827581836e-02 -6.280000000000001137e+01 -3.530000000000001847e+01 -6.344657770674148622e+01 -2.773518302122108281e+01 1.460823062409751481e-02 1.044950943817120060e+04 1.904997641606962291e-02 1.483202927517083663e+04
1.694321400000000000e+09 -5.360987200000000286e+01 1.901830239999999961e+01 -3.582340539124415080e-02 2.703209724404906714e-02 -4.609423947067076144e-02 3.386311882562990233e-02 -6.480000000000001137e+01 -3.599999999999998579e+01 -6.412583129708976060e+01 -2.611496385067360038e+01 1.591263408269943599e-02 1.045866569758324113e+04 2.071497300061499874e-02 1.484395875999584132e+04
1.694322000000000000e+09 -5.361619840000000181e+01 1.901378559999999851e+01 -5.141042187700341909e-02 2.896665503870307981e-02 -6.597433917930432823e-02 3.628613943044202428e-02 -6.379999999999999005e+01 -3.540000000000000568e+01 -6.475682306917894948e+01 -2.447076088593736642e+01 2.620339504283421272e-02 1.047130050632090024e+04 3.384339167864080372e-02 1.486032626939961847e+04
1.694322600000000000e+09 -5.362263039999999847e+01 1.900919839999999894e+01 -4.707220297702403161e-02 2.556057430249022988e-02 -6.040156384658913052e-02 3.202624821889471507e-02 -6.009999999999999432e+01 -3.260000000000000853e+01 -6.533893171660496080e+01 -2.280384580889175794e+01 2.492768060885233727e-02 1.048663982901640702e+04 3.216252029527472828e-02 1.488012804299179334e+04
1.694323200000000000e+09 -5.362925440000000066e+01 1.900449439999999868e+01 -4.989824400731856374e-02 3.164717457761465763e-02 -6.398651897706002234e-02 3.965916788058307385e-02 -6.200000000000001421e+01 -3.500000000000000711e+01 -6.587157437764200552e+01 -2.111551228017526327e+01 2.618629588015341722e-02 1.050197402196310759e+04 3.377469097559826494e-02 1.489990920637305499e+04
1.694323800000000000e+09 -5.363613440000000310e+01 1.899973599999999863e+01 -4.619641289619135643e-02 3.355802176522643815e-02 -5.924587838069510920e-02 4.203730409947131763e-02 -6.229999999999997584e+01 -3.670000000000000284e+01 -6.635420718927717587e+01 -1.940707491312686983e+01 2.414063310381186003e-02 1.051707210065829713e+04 3.115392179379025683e-02 1.491938779020387119e+04
1.694324400000000000e+09 -5.364273599999999931e+01 1.899504960000000153e+01 -4.155536770744442526e-02 2.373089826439534616e-02 -5.348126700422218410e-02 2.976125443149661709e-02 -6.539999999999999147e+01 -3.229999999999999716e+01 -6.678632582787518857e+01 -1.767986824031708792e+01 2.355771173067667049e-02 1.053138160410864293e+04 3.045642266816160279e-02 1.493787089354245654e+04
1.694325000000000000e+09 -5.364904640000000313e+01 1.899064800000000020e+01 -5.037073414648757241e-02 2.591601561119528593e-02 -6.473722084487071315e-02 3.251244977743618370e-02 -6.579999999999999716e+01 -3.140000000000000568e+01 -6.716746603855322917e+01 -1.593524565329126652e+01 2.970296500002268802e-02 1.054735980712785386e+04 3.830141208534432878e-02 1.495849824396851000e+04
1.694325600000000000e+09 -5.365516159999999957e+01 1.898631040000000070e+01 -4.164015937862591832e-02 2.341096904688422936e-02 -5.360575102094361499e-02 2.936982038923441340e-02 -6.590000000000001990e+01 -3.159999999999998366e+01 -6.749720413796366358e+01 -1.417457830275981223e+01 2.478753724017909027e-02 1.056370695779991365e+04 3.201933500784290287e-02 1.497959446809646579e+04
1.694326200000000000e+09 -5.366151039999999739e+01 1.898179839999999885e+01 -3.866029076946929377e-02 2.189112653371038525e-02 -4.981165588424157215e-02 2.745798160338007096e-02 -6.610000000000000853e+01 -3.180000000000000426e+01 -6.777515747637399102e+01 -1.239925398102306175e+01 2.348773657161001144e-02 1.057818953994345065e+04 3.035534334006855309e-02 1.499830687160083835e+04
1.694326800000000000e+09 -5.366789119999999969e+01 1.897745279999999823e+01 -3.965047585046921341e-02 2.167685146138085064e-02 -5.106397260016951045e-02 2.715854875070803157e-02 -6.570000000000000284e+01 -3.370000000000001705e+01 -6.800098485607915677e+01 -1.061067600466528660e+01 2.466265360186122024e-02 1.059263465699549306e+04 3.184229865924698144e-02 1.501696616420063401e+04
1.694327400000000000e+09 -5.367413760000000167e+01 1.897305120000000045e+01 -4.423146833731337463e-02 2.336070068909163605e-02 -5.694825087819934545e-02 2.930995470527359217e-02 -6.730000000000001137e+01 -3.140000000000000568e+01 -6.817438691250380600e+01 -8.810262092247203469e+00 2.809639340406726304e-02 1.060846237109727008e+04 3.624183706495342355e-02 1.503739140491789294e+04
1.694328000000000000e+09 -5.368047039999999726e+01 1.896854880000000065e+01 -4.430968995944914446e-02 2.019196407435571577e-02 -5.710318413663972859e-02 2.533807667552097700e-02 -6.810000000000000853e+01 -2.940000000000000568e+01 -6.829510646557469045e+01 -6.999443220935487986e+00 2.884802487179563210e-02 1.062554569658002947e+04 3.722515611117107465e-02 1.505943150287072967e+04
1.694328600000000000e+09 -5.368698559999999986e+01 1.896422400000000152e+01 -3.719445392371763248e-02 1.968984249939764383e-02 -4.809167761830896587e-02 2.478972622413309207e-02 -7.179999999999999716e+01 -2.549999999999998934e+01 -6.836292884712530338e+01 -5.179662447980320827e+00 2.440735069294012322e-02 1.064152230924945070e+04 3.159285521140489661e-02 1.508007690626750446e+04
1.694329200000000000e+09 -5.369352959999999797e+01 1.896031040000000090e+01 -3.373881793322143496e-02 2.081725513633804828e-02 -4.370999686727992245e-02 2.624510201341026874e-02 -7.486153846153847269e+01 -2.467692307692308873e+01 -6.837768220843153699e+01 -3.352373699380561956e+00 2.237194952113591428e-02 1.065555609931367326e+04 2.900804885395088031e-02 1.509825717748711031e+04
1.694329800000000000e+09 -5.369983359999999806e+01 1.895685440000000099e+01 -3.097829643887576798e-02 2.335897377193856331e-02 -4.017071328838863614e-02 2.948417738627055057e-02 -7.578461538461539249e+01 -2.263076923076923919e+01 -6.833923780526261282e+01 -1.519040542403260474e+00 2.081549938949741815e-02 1.066851233398686418e+04 2.700448267413059489e-02 1.511506093694553601e+04
