# timestamp_grid, lon_SD_grid, lat_SD_grid, taux_c_SD_grid, tauy_c_SD_grid, taux10m_c_SD_grid, tauy10m_c_SD_grid, ucur_SD_grid[:,iz], vcur_SD_grid[:,iz], ucur_SD_grid_bp[:,iz], vcur_SD_grid_bp[:,iz], tau_dot_sfcvel_SD, energy_input_SD
1.694481000000000000e+09 -6.685437439999999754e+01 2.578534240000000111e+01 -1.281839548683634811e-01 -1.978044805685072183e-01 -1.748704290127549577e-01 -2.693006572241387064e-01 -2.035000000000000142e+01 -1.209999999999999964e+01 -8.618385384702712315e+00 9.294916803007545469e-02 1.086352961289431887e-02 1.426014966500667356e+02
1.694481600000000000e+09 -6.685058560000000227e+01 2.578410239999999831e+01 -1.060153730069739592e-01 -1.821866068517962456e-01 -1.446082134117088747e-01 -2.477863798652475413e-01 -2.269999999999998863e+01 -1.169999999999999929e+01 -8.756931832340963950e+00 1.095281103606757234e-01 9.084148398207706615e-03 1.485858000533973495e+02
1.694482200000000000e+09 -6.684750080000000594e+01 2.578313119999999969e+01 -1.228631472087338139e-01 -1.974738619219292834e-01 -1.677730923635783189e-01 -2.689508406265993523e-01 -2.384999999999999432e+01 -1.325000000000000711e+01 -8.890191949956951945e+00 1.257909614564748091e-01 1.067436535307778739e-02 1.545133541787830040e+02
1.694482800000000000e+09 -6.684368639999999573e+01 2.578195360000000136e+01 -9.307740182398176187e-02 -1.818158570967703669e-01 -1.271033135818934179e-01 -2.473992046754486807e-01 -2.500000000000000000e+01 -1.480000000000001315e+01 -9.017965768015423933e+00 1.418698285091999356e-01 8.135746389579118221e-03 1.601563877015800585e+02
1.694483400000000000e+09 -6.683971839999999531e+01 2.578091679999999997e+01 -8.376327197166820449e-02 -1.711134054144593797e-01 -1.143571189593522580e-01 -2.326055925159535576e-01 -2.624999999999999645e+01 -1.310000000000000142e+01 -9.140051980033632617e+00 1.578983330235948779e-01 7.385821383658080011e-03 1.648128580335512083e+02
1.694484000000000000e+09 -6.683600640000000226e+01 2.577996960000000115e+01 -9.574855466882373212e-02 -2.052207580691478017e-01 -1.309172542656828198e-01 -2.792846513378413054e-01 -2.749999999999999289e+01 -1.139999999999998792e+01 -9.256248256906975058e+00 1.740111589652316160e-01 8.505616902993260592e-03 1.695802895195466249e+02
1.694484600000000000e+09 -6.683155840000000580e+01 2.577868959999999987e+01 -6.593551387469784308e-02 -1.696835088244912637e-01 -9.006490151437286651e-02 -2.305357127205746315e-01 -2.544999999999999574e+01 -1.390000000000000036e+01 -9.366351561731597997e+00 1.903436389286302932e-01 5.852770268180196127e-03 1.738878056708986719e+02
1.694485200000000000e+09 -6.682684159999999451e+01 2.577762879999999868e+01 -7.374656261665506196e-02 -1.586919129990834731e-01 -1.006024693931931030e-01 -2.156827639737619318e-01 -2.339999999999999858e+01 -1.640000000000001279e+01 -9.470158436152296133e+00 2.070313244112646778e-01 6.655374351797921015e-03 1.776402490568921166e+02
1.694485800000000000e+09 -6.682261119999999721e+01 2.577659519999999915e+01 -9.868312280444602180e-02 -2.495036562406219016e-01 -1.350954184664839852e-01 -3.400687467218151405e-01 -2.449999999999998934e+01 -1.325000000000000533e+01 -9.567465245903779447e+00 2.242095012091833428e-01 8.882062574732146887e-03 1.823014801348511469e+02
1.694486400000000000e+09 -6.681836160000000291e+01 2.577540159999999858e+01 -1.068075212075444147e-01 -2.520062028648363261e-01 -1.461841770561929932e-01 -3.433474020135920957e-01 -2.559999999999998010e+01 -1.009999999999999787e+01 -9.658068436392323264e+00 2.420127217578192658e-01 9.705656422887162793e-03 1.878777958341369185e+02
1.694487000000000000e+09 -6.681345919999999694e+01 2.577416639999999859e+01 -9.947603277362532248e-02 -2.030126919201839797e-01 -1.358725614410201676e-01 -2.761645937745511037e-01 -2.494999999999998508e+01 -1.009999999999999787e+01 -9.741764844352371000e+00 2.605744218363778564e-01 9.161722041071988440e-03 1.935380093733246554e+02
1.694487600000000000e+09 -6.680929919999999811e+01 2.577293119999999860e+01 -1.204365320024270991e-01 -2.100691422324083568e-01 -1.644917283460710644e-01 -2.859809465051726951e-01 -2.429999999999999005e+01 -1.009999999999999787e+01 -9.818352038834637696e+00 2.800265694596970611e-01 1.123663328287520698e-02 1.996575159705087970e+02
1.694488200000000000e+09 -6.680481919999999718e+01 2.577175360000000026e+01 -1.412780109104851411e-01 -2.572761917533702980e-01 -1.933882967443275036e-01 -3.508195869585635784e-01 -2.780000000000000426e+01 -9.050000000000002487e+00 -9.887628662896558396e+00 3.004992755656636927e-01 1.319593200873345022e-02 2.069872855579913846e+02
1.694488800000000000e+09 -6.679964160000000106e+01 2.577057759999999931e+01 -1.642837141958175262e-01 -2.808488108250227211e-01 -2.251611530420129237e-01 -3.833405322659451664e-01 -3.130000000000001847e+01 -8.000000000000007105e+00 -9.949394816382520546e+00 3.221203793676229998e-01 1.544056408948032109e-02 2.155782343874555238e+02
1.694489400000000000e+09 -6.679530239999999708e+01 2.576917759999999902e+01 -1.926299003925239228e-01 -2.585577043350122395e-01 -2.637692890882207264e-01 -3.529742586387679126e-01 -2.920000000000000284e+01 -8.200000000000006395e+00 -1.000345250449311862e+01 3.450150421510321808e-01 1.837757762262234862e-02 2.257236769010863213e+02
1.694490000000000000e+09 -6.679173120000000097e+01 2.576762559999999880e+01 -1.239476031315387000e-01 -1.704480206540486265e-01 -1.691135745131670809e-01 -2.317956105518833854e-01 -2.709999999999999076e+01 -8.400000000000007461e+00 -1.004960607653454474e+01 3.693053417387510695e-01 1.182677221086266516e-02 2.347849818511318176e+02
1.694490600000000000e+09 -6.678837760000000401e+01 2.576650719999999950e+01 -1.369641530728965551e-01 -1.872209319156596941e-01 -1.871796365131126183e-01 -2.548785431041470928e-01 -3.129999999999999716e+01 -7.750000000000001776e+00 -1.008766259847734226e+01 3.951098531553708937e-01 1.307675329368776160e-02 2.422560395024969466e+02
1.694491200000000000e+09 -6.678554239999999709e+01 2.576557280000000105e+01 -1.043083235663168351e-01 -1.629172502222327457e-01 -1.425449268421380700e-01 -2.214267480808307098e-01 -3.550000000000000000e+01 -7.099999999999995204e+00 -1.011743224163395638e+01 4.225432292241890209e-01 9.864928149154135462e-03 2.491385439353495030e+02
1.694491800000000000e+09 -6.678250239999999849e+01 2.576461120000000093e+01 -1.496732553996313053e-01 -1.910496731851610008e-01 -2.047335534075393482e-01 -2.603202146155370045e-01 -3.394999999999998863e+01 -8.350000000000001421e+00 -1.013872876234563059e+01 4.517157934172069123e-01 1.431196384769212182e-02 2.563916115344034097e+02
1.694492400000000000e+09 -6.677815680000000498e+01 2.576265760000000071e+01 -1.561798026208599810e-01 -2.129426300439876407e-01 -2.137376296294440925e-01 -2.903661979514046143e-01 -3.239999999999998437e+01 -9.600000000000008527e+00 -1.015136999409112484e+01 4.827331262565590086e-01 1.482644500494044275e-02 2.651331341901931182e+02
1.694493000000000000e+09 -6.677429119999999330e+01 2.576083360000000155e+01 -2.187870037943796253e-01 -2.761824058326113884e-01 -2.999399639965452669e-01 -3.775599649735726926e-01 -3.119999999999998153e+01 -1.025000000000000355e+01 -1.015517825484551118e+01 5.156956279088078521e-01 2.079394964182272251e-02 2.758192525842221130e+02
1.694493600000000000e+09 -6.676999039999999752e+01 2.575921920000000043e+01 -1.594711974525228060e-01 -2.337697915944968452e-01 -2.182909770207490385e-01 -3.189416678946838668e-01 -2.999999999999998224e+01 -1.089999999999999858e+01 -1.014998068892741045e+01 5.506980733143846951e-01 1.489893000753042193e-02 2.865271164790279954e+02
1.694494200000000000e+09 -6.676463359999999625e+01 2.575749599999999973e+01 -1.553017383028779952e-01 -2.736012885528768535e-01 -2.128914631236618338e-01 -3.736364972168014775e-01 -3.069999999999999574e+01 -1.225000000000000533e+01 -1.013560960637038022e+01 5.878291809038747040e-01 1.413246969284386555e-02 2.952365363891402694e+02
1.694494800000000000e+09 -6.676042239999999595e+01 2.575586559999999992e+01 -1.043622737912617837e-01 -1.774650929327824533e-01 -1.426820348689811502e-01 -2.415895275208277959e-01 -3.140000000000000568e+01 -1.360000000000001208e+01 -1.011190285380165399e+01 6.271711916454177915e-01 9.440001803689717155e-03 3.023082778381003664e+02
1.694495400000000000e+09 -6.675528319999999383e+01 2.575438079999999985e+01 -1.286807117063200889e-01 -2.909127896580715467e-01 -1.766503983647897680e-01 -3.973697054854296029e-01 -3.200000000000000711e+01 -1.425000000000000711e+01 -1.007870422476667827e+01 6.687994516430035841e-01 1.102372518521216489e-02 3.084473959347709524e+02
1.694496000000000000e+09 -6.675052800000000275e+01 2.575365920000000131e+01 -1.201938248062029146e-01 -2.798920704053468045e-01 -1.650135342712576725e-01 -3.822288813479988168e-01 -3.260000000000000853e+01 -1.490000000000000213e+01 -1.003586389454170558e+01 7.127820087829512818e-01 1.006746834533500841e-02 3.147747539939351782e+02
1.694496600000000000e+09 -6.674650880000000086e+01 2.575317760000000078e+01 -1.194493125786398047e-01 -3.326366544851205309e-01 -1.643663421969775162e-01 -4.546502321973815430e-01 -3.505000000000000426e+01 -1.374999999999999645e+01 -9.983238865614442403e+00 7.591792415678521033e-01 9.399601767363235938e-03 3.206148750277445743e+02
1.694497200000000000e+09 -6.674257280000000492e+01 2.575252160000000146e+01 -1.164703768853433130e-01 -2.494380935137957833e-01 -1.598973106164626734e-01 -3.403254353333312610e-01 -3.750000000000000000e+01 -1.259999999999998899e+01 -9.920693435177852848e+00 8.080435362421698464e-01 9.539100642027231736e-03 3.262964857505617147e+02
1.694497800000000000e+09 -6.673815679999999873e+01 2.575179680000000104e+01 -1.537395638272811005e-01 -2.489730771370227136e-01 -2.109416189276508424e-01 -3.400477296987773346e-01 -3.754999999999999716e+01 -1.279999999999999005e+01 -9.848099688662548701e+00 8.594190135779071760e-01 1.300070354302006702e-02 3.330584270060759309e+02
1.694498400000000000e+09 -6.673454080000000488e+01 2.575126240000000166e+01 -1.815957703101261367e-01 -2.827310852021507337e-01 -2.493653062211326765e-01 -3.866273809001308792e-01 -3.759999999999998721e+01 -1.299999999999998934e+01 -9.765337983568084468e+00 9.133412793317299272e-01 1.515114102399399421e-02 3.415039803761801522e+02
1.694499000000000000e+09 -6.673050879999999552e+01 2.575044480000000036e+01 -1.329219682128254254e-01 -2.233539855418535669e-01 -1.821515017708684181e-01 -3.047560278215204477e-01 -3.439999999999998437e+01 -1.404999999999998472e+01 -9.672297378941546953e+00 9.698371704045304353e-01 1.069043807412177298e-02 3.492564541056149210e+02
1.694499600000000000e+09 -6.672592640000000586e+01 2.574980160000000140e+01 -9.570307732392582811e-02 -2.161648739315323864e-01 -1.311180693013659915e-01 -2.945832928074545998e-01 -3.119999999999998153e+01 -1.509999999999998010e+01 -9.568875987841428454e+00 1.028924492141158886e+00 6.933535454386857352e-03 3.545436461641675123e+02
1.694500200000000000e+09 -6.672266240000000437e+01 2.574901440000000008e+01 -1.724357776414769672e-01 -2.732751418108929076e-01 -2.361650958578464243e-01 -3.733002808489468416e-01 -2.619999999999999929e+01 -1.339999999999998970e+01 -9.454981248720525144e+00 1.090611763885091179e+00 1.332339959772380414e-02 3.606207266798006685e+02
1.694500800000000000e+09 -6.671923200000000520e+01 2.574808319999999995e+01 -1.594730164950421691e-01 -2.891862191849368102e-01 -2.182204851638942511e-01 -3.947808479107445812e-01 -2.120000000000001705e+01 -1.169999999999999929e+01 -9.330530126763388665e+00 1.154898009732711728e+00 1.153987195834014698e-02 3.680797081466198506e+02
1.694501400000000000e+09 -6.671411840000000382e+01 2.574727839999999901e+01 -1.391993612648662615e-01 -2.122205009710800283e-01 -1.900748896086726925e-01 -2.890072552386822591e-01 -2.330000000000001137e+01 -9.349999999999999645e+00 -9.195449287703642227e+00 1.221772622955877408e+00 1.020715469275369769e-02 3.746038161419480730e+02
1.694502000000000000e+09 -6.671092480000000080e+01 2.574664160000000024e+01 -1.677939382756272468e-01 -2.551922255476032353e-01 -2.294924783974255089e-01 -3.479724529300064484e-01 -2.540000000000000924e+01 -7.000000000000000888e+00 -9.049675334354146727e+00 1.291215295825073994e+00 1.188972559464378589e-02 3.812328802281673461e+02
1.694502600000000000e+09 -6.670828799999999603e+01 2.574573759999999822e+01 -1.282088009096381265e-01 -2.055520479784774257e-01 -1.750959701946011027e-01 -2.795875385063840146e-01 -2.750000000000000711e+01 -4.650000000000001243e+00 -8.893155168399163202e+00 1.363195992712974203e+00 8.599730323456022257e-03 3.873797170035973068e+02
1.694503200000000000e+09 -6.670492799999999534e+01 2.574477919999999997e+01 -1.926541076962203503e-01 -2.035698970984912981e-01 -2.633331131061149577e-01 -2.773376775481828371e-01 -2.960000000000000142e+01 -2.300000000000002487e+00 -8.725846437071718142e+00 1.437674953464089800e+00 1.388402816890532514e-02 3.941248445513057277e+02
1.694503800000000000e+09 -6.670200319999999294e+01 2.574411999999999878e+01 -1.569855067036338425e-01 -2.392719507296015014e-01 -2.147349716050157842e-01 -3.257437890615040854e-01 -3.169999999999999574e+01 4.999999999999715783e-02 -8.547717995412950742e+00 1.514602720637691302e+00 9.794658931223294146e-03 4.012284506813443841e+02
1.694504400000000000e+09 -6.669868800000000419e+01 2.574366399999999899e+01 -1.202040817305377041e-01 -2.294657824539125257e-01 -1.644241903965766860e-01 -3.118699772322552355e-01 -3.379999999999999716e+01 2.399999999999996803e+00 -8.358750360039143956e+00 1.593920188332088594e+00 6.390057682585962781e-03 4.060838656654871102e+02
1.694505000000000000e+09 -6.669496320000000367e+01 2.574343040000000116e+01 -1.680655982352848854e-01 -2.861558473679808312e-01 -2.302767881653339510e-01 -3.897655304138169519e-01 -3.589999999999999147e+01 4.749999999999996447e+00 -8.158936153019567428e+00 1.675558672335429433e+00 8.917655738238137314e-03 4.106761796917343190e+02
1.694505600000000000e+09 -6.669167360000000144e+01 2.574313439999999886e+01 -1.371628297366370708e-01 -2.293139417027723059e-01 -1.876782358571952025e-01 -3.116037440279745274e-01 -3.799999999999998579e+01 7.099999999999995204e+00 -7.948280534471002134e+00 1.759440001310142332e+00 6.867445277587132767e-03 4.154117099964819317e+02
1.694506200000000000e+09 -6.668762239999999508e+01 2.574293919999999858e+01 -9.278324934763562681e-02 -2.223910920721495210e-01 -1.269041846410067509e-01 -3.016339756272627404e-01 -3.414999999999999147e+01 6.750000000000000000e+00 -7.726801603476274316e+00 1.845476620057250328e+00 3.065001989068985924e-03 4.183914441764787853e+02
1.694506800000000000e+09 -6.668337280000000078e+01 2.574273919999999904e+01 -2.105980068894851287e-01 -3.911389399533536926e-01 -2.888174787981120373e-01 -5.337678186979312178e-01 -3.029999999999999361e+01 6.400000000000005684e+00 -7.494530709037277028e+00 1.933571678669817384e+00 8.220380531765511187e-03 4.217770589327290054e+02
1.694507400000000000e+09 -6.667897600000000580e+01 2.574243359999999825e+01 -1.886237359186445917e-01 -3.126753882816845631e-01 -2.580275066113069671e-01 -4.258719638608600144e-01 -2.609999999999998721e+01 6.400000000000005684e+00 -7.251512631085023308e+00 2.023619091279294846e+00 7.350715184365139328e-03 4.264483876475682109e+02
1.694508000000000000e+09 -6.667457280000000708e+01 2.574240800000000107e+01 -1.332604131890861576e-01 -3.036570379600271874e-01 -1.820909848016468158e-01 -4.129521965779700543e-01 -2.189999999999998437e+01 6.400000000000005684e+00 -6.997805665991742252e+00 2.115503585071051962e+00 2.901429220304937127e-03 4.295240309689692140e+02
1.694508600000000000e+09 -6.666938879999999301e+01 2.574195519999999959e+01 -1.154151214314741714e-01 -2.479633210852527081e-01 -1.575002889285592733e-01 -3.365074589296874752e-01 -2.429999999999998650e+01 8.150000000000002132e+00 -6.733481692684447850e+00 2.209100773469538037e+00 2.293696428162766976e-03 4.310825686635095053e+02
1.694509200000000000e+09 -6.666524160000000165e+01 2.574143520000000152e+01 -1.691564981365475395e-01 -2.841442417464465353e-01 -2.311610102831413993e-01 -3.863811361734992844e-01 -2.669999999999998863e+01 9.899999999999998579e+00 -6.458626304120681283e+00 2.304277276797749074e+00 4.377714887883838932e-03 4.330839920583234743e+02
1.694509800000000000e+09 -6.666094080000000588e+01 2.574119040000000069e+01 -1.876096503529330606e-01 -3.402372524817421917e-01 -2.567063627889041300e-01 -4.637065162048842337e-01 -2.355000000000000426e+01 4.750000000000000000e+00 -6.173339031769079277e+00 2.400890876163213061e+00 3.413054620460570510e-03 4.354212229108268275e+02
1.694510400000000000e+09 -6.665783679999999833e+01 2.574067360000000093e+01 -1.631205114816677570e-01 -3.116346790866718064e-01 -2.230157632962657399e-01 -4.246571048960980366e-01 -2.040000000000001990e+01 -4.000000000000003553e-01 -5.877733568149032806e+00 2.498790622016799468e+00 1.800690923924480082e-03 4.369853465741423406e+02
1.694511000000000000e+09 -6.665459199999999385e+01 2.574047039999999953e+01 -2.275396742163521280e-01 -3.620754830527180279e-01 -3.115980945107065248e-01 -4.940947005558681826e-01 -2.419999999999999929e+01 3.700000000000002842e+00 -5.571937910149193485e+00 2.597816866264077262e+00 3.272311400940254925e-03 4.385072472716017273e+02
1.694511600000000000e+09 -6.665150079999999377e+01 2.574018560000000022e+01 -1.756930084194883168e-01 -3.195056307177798760e-01 -2.404316071366700558e-01 -4.350487270406375173e-01 -2.799999999999997868e+01 7.800000000000006928e+00 -5.256094503667958051e+00 2.697801345724947897e+00 6.149633536943598794e-04 4.396734296979922192e+02
1.694512200000000000e+09 -6.664739840000000015e+01 2.573973120000000137e+01 -1.732240814577922228e-01 -3.028282203822618701e-01 -2.368525258738434780e-01 -4.123269550514553350e-01 -2.454999999999998295e+01 5.000000000000004441e+00 -4.930360463487497569e+00 2.798567420578569998e+00 6.571970949851256572e-05 4.398776346169501039e+02
1.694512800000000000e+09 -6.664411520000000166e+01 2.573943200000000076e+01 -2.296065841429294208e-01 -3.720193731583446572e-01 -3.143455671270202201e-01 -5.077965241938295904e-01 -2.109999999999998721e+01 2.200000000000001954e+00 -4.594907771242236372e+00 2.899930364327732768e+00 -2.380919853332240377e-04 4.398259229341996388e+02
1.694513400000000000e+09 -6.664062079999999355e+01 2.573908959999999979e+01 -1.997156462800640520e-01 -3.747321594936080524e-01 -2.734533628039103603e-01 -5.110581575865754678e-01 -2.349999999999998934e+01 5.400000000000005684e+00 -4.249923356296712917e+00 3.001697591231109463e+00 -2.760564307652584037e-03 4.389263260463038705e+02
1.694514000000000000e+09 -6.663626879999999630e+01 2.573880159999999861e+01 -2.531869683916629921e-01 -3.726147836707493499e-01 -3.467802975510842489e-01 -5.083660314426470261e-01 -2.589999999999999147e+01 8.600000000000008527e+00 -3.895609139296105194e+00 3.103668893140113294e+00 -1.701554451858010297e-03 4.375876904184507339e+02
1.694514600000000000e+09 -6.663280640000000687e+01 2.573852319999999949e+01 -1.597186493121229567e-01 -2.755938670135759105e-01 -2.181770597608132523e-01 -3.745031636085280891e-01 -2.675000000000000711e+01 1.119999999999999929e+01 -3.532182139989539671e+00 3.205636788201282172e+00 -3.192984781778374082e-03 4.361193286483597831e+02
1.694515200000000000e+09 -6.663300479999999482e+01 2.573852799999999874e+01 -1.956185484491823889e-01 -2.731134056020481649e-01 -2.672474555637649463e-01 -3.712680808550170575e-01 -2.760000000000002274e+01 1.379999999999999005e+01 -3.159874619533491913e+00 3.307386958779623409e+00 -2.851616296015496363e-03 4.343059483250216317e+02
1.694515800000000000e+09 -6.663662720000000661e+01 2.573901439999999852e+01 -2.795933442328828455e-01 -4.917674848932924725e-01 -3.835784812590494197e-01 -6.720680774541103464e-01 -2.475000000000000355e+01 9.199999999999997513e+00 -2.778934178497059371e+00 3.408698693258112922e+00 -8.993156827735429223e-03 4.307525163878964349e+02
1.694516400000000000e+09 -6.663956480000000226e+01 2.573913599999999846e+01 -2.358879354600708633e-01 -3.652891573202093345e-01 -3.228900698617951370e-01 -4.984140022369383805e-01 -2.189999999999998437e+01 4.600000000000004086e+00 -2.389623765477848938e+00 3.509345246412855168e+00 -7.182423512429438571e-03 4.258998422858469439e+02
1.694517000000000000e+09 -6.664295679999999322e+01 2.573969759999999951e+01 -2.489518313492022350e-01 -3.499345229056808892e-01 -3.408041970755441019e-01 -4.773677983847822159e-01 -2.424999999999999289e+01 6.500000000000005329e+00 -1.992221603692342136e+00 3.609094098407258588e+00 -7.669794047551994204e-03 4.214441770178525530e+02
1.694517600000000000e+09 -6.664609919999999477e+01 2.573938719999999947e+01 -2.450773512534376863e-01 -3.408748416920161506e-01 -3.355270827695103764e-01 -4.648308559594869771e-01 -2.660000000000000142e+01 8.400000000000007461e+00 -1.587021113844126807e+00 3.707707222738501507e+00 -8.749211816271324632e-03 4.165184752587055073e+02
1.694518200000000000e+09 -6.664903040000000090e+01 2.573924799999999991e+01 -2.019260682881985625e-01 -3.021450260674531929e-01 -2.762506038506413741e-01 -4.115576367108436662e-01 -2.764999999999999858e+01 7.050000000000000711e+00 -1.174330897604082713e+00 3.804941463418746839e+00 -9.125161166272474644e-03 4.111561633639423690e+02
1.694518800000000000e+09 -6.665217920000000618e+01 2.573921759999999992e+01 -2.348573131916529277e-01 -3.770249539429444408e-01 -3.219328341054989440e-01 -5.146241031495339957e-01 -2.869999999999999218e+01 5.699999999999993960e+00 -7.544747472341332140e-01 3.900548971336541548e+00 -1.293410384263999138e-02 4.045383838612686986e+02
1.694519400000000000e+09 -6.665602560000000665e+01 2.573953600000000108e+01 -2.515543349867707668e-01 -3.865042661376474342e-01 -3.450506198195076868e-01 -5.279427309827929848e-01 -3.040000000000000568e+01 4.499999999999992895e+00 -3.277916244482207420e-01 3.994277616579697376e+00 -1.461347934843861864e-02 3.962741089039450344e+02
1.694520000000000000e+09 -6.665907839999999851e+01 2.573921920000000085e+01 -3.337136077156649394e-01 -4.291063296048761022e-01 -4.584065611726849121e-01 -5.873010021687795623e-01 -3.210000000000001563e+01 3.299999999999991829e+00 1.053643943479662948e-01 4.085871377689047179e+00 -1.788434802280401345e-02 3.865247606925722721e+02
1.694520600000000000e+09 -6.666259200000000362e+01 2.573911999999999978e+01 -4.004066202827410437e-01 -4.662197428142360600e-01 -5.501827955418299165e-01 -6.387978642250397021e-01 -2.830000000000001137e+01 1.999999999999990674e+00 5.446242080973279220e-01 4.175070739332244152e+00 -2.164571544811136686e-02 3.746657416512977079e+02
1.694521200000000000e+09 -6.666535679999999786e+01 2.573827999999999960e+01 -2.852462992567958433e-01 -3.721254291692512317e-01 -3.909704791021141879e-01 -5.086224678454513981e-01 -2.450000000000001066e+01 6.999999999999895195e-01 9.896038697253523031e-01 4.261613106572966991e+00 -1.868135447806132388e-02 3.625676206734457878e+02
1.694521800000000000e+09 -6.666605439999999305e+01 2.573706879999999941e+01 -2.514726627803379189e-01 -3.528042680301160527e-01 -3.444593928881848899e-01 -4.816748030045545637e-01 -2.515000000000000568e+01 2.849999999999996980e+00 1.439904880751196936e+00 4.345233244346514034e+00 -1.895113548704706677e-02 3.512778736839132989e+02
1.694522400000000000e+09 -6.666638079999999889e+01 2.573598240000000104e+01 -2.763461703733433028e-01 -3.906635283175085571e-01 -3.787887588958970819e-01 -5.336476919557406884e-01 -2.580000000000000071e+01 5.000000000000004441e+00 1.895114525883909273e+00 4.425663774935267192e+00 -2.252653067110108043e-02 3.388345738364688486e+02
1.694523000000000000e+09 -6.666624640000000568e+01 2.573516479999999973e+01 -2.941190678435262051e-01 -4.041217669082716180e-01 -4.033506295385897444e-01 -5.523279843803082789e-01 -2.664999999999999503e+01 4.649999999999998579e+00 2.354806165428577458e+00 4.502635747758262141e+00 -2.512206508456457307e-02 3.245399951097691655e+02
1.694523600000000000e+09 -6.666650239999999883e+01 2.573414400000000057e+01 -2.011888431454303683e-01 -2.773247768366549626e-01 -2.751657139825739451e-01 -3.777843315279484915e-01 -2.749999999999999289e+01 4.299999999999992717e+00 2.818539494369277865e+00 4.575879234747663560e+00 -1.836063387839740463e-02 3.114951854208806026e+02
1.694524200000000000e+09 -6.666693759999999713e+01 2.573330079999999853e+01 -3.589118399183189867e-01 -4.217914228326969384e-01 -4.926197694509510394e-01 -5.770785529423795301e-01 -2.780000000000000426e+01 5.299999999999993605e+00 3.285860811453695352e+00 4.645123905438942380e+00 -3.138607770863612034e-02 2.965711719447705264e+02
1.694524800000000000e+09 -6.666656000000000404e+01 2.573251840000000001e+01 -2.586689461008044311e-01 -3.614670885143712042e-01 -3.544645741747730061e-01 -4.934077633642801608e-01 -2.810000000000001563e+01 6.299999999999994493e+00 3.756303319291811604e+00 4.710099598646038999e+00 -2.674185009371458574e-02 2.791327936040653412e+02
1.694525400000000000e+09 -6.666680320000000393e+01 2.573179359999999960e+01 -2.822936657762670221e-01 -3.473506961845130303e-01 -3.868033394089340216e-01 -4.743067352250706636e-01 -2.715000000000000924e+01 5.199999999999993960e+00 4.229387465074045949e+00 4.770536915622969332e+00 -2.850978610319503809e-02 2.625573027449924552e+02
1.694526000000000000e+09 -6.666707839999999408e+01 2.573069279999999992e+01 -2.308569754655415418e-01 -2.907510282790105038e-01 -3.158455358122939094e-01 -3.963905648355974809e-01 -2.620000000000000284e+01 4.099999999999992539e+00 4.704621331074315016e+00 4.826167812885668873e+00 -2.489307905446058039e-02 2.465364431976956894e+02
1.694526600000000000e+09 -6.666701439999999934e+01 2.572934079999999923e+01 -3.092473246992436531e-01 -3.703293450422625033e-01 -4.240670016020045008e-01 -5.065110853645925504e-01 -2.540000000000000213e+01 -8.500000000000067502e-01 5.181501077065295391e+00 4.876726155001268381e+00 -3.408360148940783180e-02 2.288434390345351801e+02
1.694527200000000000e+09 -6.666707839999999408e+01 2.572818080000000052e+01 -2.497278702866327638e-01 -3.686567218627549436e-01 -3.424093378392410458e-01 -5.041843391787766970e-01 -2.460000000000000142e+01 -5.800000000000005151e+00 5.659511423174404143e+00 4.921948198743366198e+00 -3.227847022699235208e-02 2.089348175196151089e+02
1.694527800000000000e+09 -6.666748160000000212e+01 2.572694239999999866e+01 -2.063582547926020028e-01 -2.590188514688725463e-01 -2.822979368639061959e-01 -3.533662342815491741e-01 -2.575000000000000711e+01 -4.649999999999998579e+00 6.138126153600853563e+00 4.961573023195614773e+00 -2.551793946700969123e-02 1.915958946114145078e+02
1.694528400000000000e+09 -6.666709760000000529e+01 2.572564960000000056e+01 -5.372391940970183688e-01 -4.274129040540085023e-01 -7.388618448446812037e-01 -5.868194776294950454e-01 -2.690000000000001279e+01 -3.499999999999992006e+00 6.616808619040186912e+00 4.995342995428500465e+00 -5.689882986409300347e-02 1.668708638120836838e+02
1.694529000000000000e+09 -6.666803840000000037e+01 2.572463039999999879e+01 -6.824969427725593452e-01 -5.297148838908394275e-01 -9.405905660658240297e-01 -7.286295987255386741e-01 -3.084999999999999787e+01 -2.249999999999996447e+00 7.095012217518897657e+00 5.023004347611823128e+00 -7.503084312168982473e-02 1.272919619163488392e+02
1.694529600000000000e+09 -6.666867840000000456e+01 2.572343040000000158e+01 -2.332110321671036768e-01 -2.289504009831633546e-01 -3.194294947415686758e-01 -3.124383339872977561e-01 -3.479999999999998295e+01 -1.000000000000000888e+00 7.572180839618112280e+00 5.044307838932279076e+00 -2.920812411769365541e-02 9.602027174453380098e+01
1.694530200000000000e+09 -6.666933760000000575e+01 2.572179360000000159e+01 -4.139760545409091885e-01 -3.876005741797398652e-01 -5.694788870579096107e-01 -5.316697785380525287e-01 -3.650000000000000000e+01 -3.300000000000002931e+00 8.047749286226901333e+00 5.059009431784732946e+00 -5.292450457987113444e-02 7.138048313526435606e+01
1.694530800000000000e+09 -6.666941439999999375e+01 2.572051039999999844e+01 -3.045719534772878268e-01 -3.191399112075696265e-01 -4.184982786242009700e-01 -4.370644851921599017e-01 -3.820000000000000995e+01 -5.600000000000004974e+00 8.521143704892789827e+00 5.066870926634374328e+00 -4.212342121686200869e-02 4.286610539624443561e+01
